tokens,NE,alias,notes,score
tsch,,,,0.6067928249
z2,,,,0.6074943684
scew,I,screw,,0.6068281972999999
extreme,,,,0.6058130046
converyor,I,conveyor,,0.6063789447
keeping,,,,0.6062753101
detected,,,,0.6035300585
trough,,,,0.6034837713
carello,,,,0.6027334384
solved,,,,0.601999472
toight,,,,0.6015424868
dc,,,,0.6013699982
tap,,,,0.6013699982
compromised,,,,0.6013699982
direction,,,,0.600269604
ffor,,,,0.6007550965999999
jumpin,,,,0.6002361725
yo,,,,0.5999583001
poorly,,,,0.5997324754
card,,,,0.5987883955
adjudted,S,adjust,,0.5989968907
protector,,,,0.5987634200999999
building,,,,0.5982467846
monday,,,,0.5978090105
positioning,,,,0.5954119817
accs,,,,0.594391706
partialy,,,,0.5935467629
infanite,,,,0.592987162
indicate,,,,0.5915070753
fedding,U,feeding,,0.5921233082999999
elctrical,I,electrical,,0.5921571458
saftey,I,safety,,0.5921892487
gary,,,,0.5919227398
standstill,,,,0.5919227398
odd,,,,0.5914888252
offlinf,,,,0.5911178522
adjustable,,,,0.5911540772
600,,,,1.2801909384999999
frayed,,,,0.5908029048
plub,,,,0.5905678175
obtained,,,,0.5873722857
tk3,,,,0.5875030184000001
sytem,,,,0.5874518357
tester,,,,0.5873872105
dryer,,,,0.5873872105
seriously,,,,0.5869125944
dumped,,,,0.7356817048000001
wed,,,,0.5850708996
6x,,,,0.5858754286
heaters,,,,0.5837699779
inreverse,,,,0.5854126164
dampner,,,,0.5848560902000001
vales,I,valve,,0.5834228952
hardinge,,,,0.5830432628
reels,,,,0.5836806677
alert,,,,0.5835422065
sluggish,,,,0.5828542205
keyence,,,,0.5816041544
lones,,,,0.5825049523
eyes,,,,0.5822807596
hsk32,,,,0.5816106445
cb9,,,,0.5806259018
1a,,,,0.5802861032
dowel,,,,0.5806163379
split,,,,0.5800762089
autoliv,,,,0.5800762089
reviewing,,,,0.5798021156000001
presetters,,,,0.5796964267
packed,,,,0.5797059442
stirring,,,,0.5797059442
soindle,I,spindle,not sure if sp = spindle for sure,0.5790302445000001
leakiing,P,leak,,0.5794555812
slip,P,slip,,0.5780187512
0610,,,,6.211746322966978e-05
es1,,,,0.5788490159
es5,,,,0.5788490159
prove,,,,0.5775511405
refill,,,,0.5770333210999999
jumps,,,,0.5763338672999999
h21,,,,0.5761260364
rohm,,,,0.5755483886
media,,,,0.5753610229999999
sifting,,,,0.5753610229999999
qa,,,,0.575174555
barfeed,,,,0.5744224546
gusher,,,,0.5742397618
unstable,,,,0.5741895446999999
min,,,,0.5739221046999999
ethernet,,,,0.5740373138
dried,,,,0.5732794827000001
laptop,,,,0.5732435006000001
ks3021,,,,0.5724324877
reamer,,,,0.5716968688
note,,,,0.5714623069
048,,,,6.129150675564605e-05
machinery,,,,0.5697738769
catch,,,,0.5702831361999999
powerwash,,,,0.5701048125
pollen,,,,0.5701048125
fixtures,,,,0.5700473933
interrupted,,,,0.5694648077000001
phase,,,,0.5687869177
sealed,,,,0.568532939
message,,,,0.5684064772
tires,,,,0.5680291274
25a,,,,0.5670623020000001
3470,,,,0.5668561010000001
repeats,,,,0.5670559682999999
shim,,,,0.5661346451
reapir,S,repair,,0.5648056427
say,,,,0.5644347442000001
reload,,,,0.5645784583
epoxy,,,,0.5639668268
electrically,I,electrical,,0.5640055107999999
homing,,,,0.5637291378
recut,,,,0.5636864643
d22978,,,,0.5627645513
ferrule,,,,0.5626444159
wd,,,,0.5622624558
bat23p,,,,0.5604636946
connects,,,,0.5604215479
gaskets,,,,0.5604215479
weight,,,,0.5602276385
freely,,,,0.5598485704
spools,,,,0.5591525059
483,,,,0.5580152461
wound,,,,0.5588712887
boards,,,,0.5589177345
eletrical,I,electrical,,0.5589177345
smashed,,,,0.5582967556
reapaired,S,repair,,0.5580802677000001
extremely,,,,0.5580285484
bounces,,,,0.556056589
little,,,,0.5552527561
h14,,,,0.5552307362
lubrification,,,,0.5552955090999999
nests,,,,0.5550470061
lihghting,,,,0.5550175955
triggered,,,,0.55487405
knife,,,,0.5544468929999999
submitted,,,,0.5535463391
arriving,,,,0.5530708424
shave,,,,0.5528796447
pushed,,,,0.5528796447
saws,I,saw,,0.5517966345
remote,,,,0.5513822653
fb,,,,0.5514990464
installes,S,install,,0.550703959
painted,,,,0.5506758364
notes,,,,0.5480397382
view,,,,0.5480972533
brown,,,,0.5485243415
satellites,,,,0.5479470452
causes,,,,0.5479157136
balanced,,,,0.5478501646
angel,,,,0.547728133
retracted,,,,0.5474981992
qc,,,,0.5455946476
beaings,I,bearing,,0.5444054226
crushed,,,,0.5443989770000001
5x,,,,0.5443929867
snader,,,,0.543925144
occurring,,,,0.5433923558
20a,,,,0.5431303904
foaming,,,,0.5428668523
tk,,,,0.542118047
ket,,,,0.5420251315
loctite,,,,0.307014984
diff,,,,0.541790754
braoken,P,broken,,0.5414769961
repalced,S,replaced,,0.5413375979999999
altered,,,,0.5410466418
h31,,,,0.5404525864
significant,,,,0.5402759209
2pm,,,,0.5399654528
tapered,,,,0.5400090386999999
fq,,,,0.5390709195000001
millhead,,,,0.5390709195000001
0050,,,,5.7690860429989124e-05
dos,,,,0.5367993819
hesitates,,,,0.5357680061
activator,,,,0.5305181672
acumulator,I,accumulator,,0.5346427585
sc9,,,,0.5344164247
stirpped,P,strip,,0.5343090802
arcing,,,,0.534184228
zx,,,,0.5335266123
potential,,,,0.5334064634000001
plexiglass,,,,0.5332126124000001
guardr,I,guard,,0.5332126124000001
punp,I,pump,,0.5329403707
promed,,,,0.5329403707
placing,,,,0.5325613074000001
optical,,,,0.5325613074000001
retapped,,,,0.5325040454
sproket,,,,0.5324474863
unjameed,,,,0.5316268706
brushes,I,brush,,0.5310218249
gun,,,,0.5305661849000001
lubricator,,,,0.5307167184
maor,U,major,I am not sure how to classify this,0.5306536069
earplug,,,,0.5304129165
1445,,,,0.5302031736999999
m14,,,,0.5302031736999999
hoist,,,,0.5295097222
safe,,,,0.5295097222
lifter,,,,0.5293647485
accuulator,I,accumulator,,0.5290090711
spiking,,,,0.5288117769
yesterday,,,,0.5288117769
ipen,,,,0.5286918053
pvc,,,,0.5252232328
cp,,,,0.5275436528
3s,,,,0.5274894459
ransport,U,transport,,0.5274771493
i20,,,,0.5271753807
trucks,,,,0.5270168978
coling,U,cooling,,0.5207714424000001
shims,,,,0.5258935557
activating,,,,0.525628244
h19,,,,0.525196972
warmed,,,,0.5251328054
cousineau,,,,0.5238682504
tile,,,,0.5248967004999999
bow,,,,0.524956105
cont,,,,0.524823981
hood,,,,0.52483381
securely,,,,0.5241196847
gripping,,,,0.5241196847
shutter,,,,0.5229226797
interlok,I,interlock,,0.5228332274
unreadable,,,,0.5226261311
sight,,,,0.5226261311
inf,,,,0.5220662231000001
maunal,,,,0.5223256889
outage,,,,0.5222703755
radiator,,,,0.5171358179
23a,,,,0.5218486003
jared,,,,0.5218319579999999
axix,I,axis,,0.5218319579999999
c40,,,,0.5214832739
occuring,,,,0.5213562915
38bar,,,,0.5211298608
t1,,,,5.5878259408893444e-05
raise,,,,0.5203934544
06,,,,5.585950092249287e-05
tite,,,,0.5204941090999999
h24,,,,0.5202265439
assit,,,,0.5193936714999999
chatged,,,,0.5198761833
vfr,,,,0.5192797678
sparked,,,,0.5195071291
waylube,,,,0.5191725243
suction,,,,0.5191725243
snsor,I,sensor,,0.5189688232
m20,,,,0.5190301807
765053,,,,0.5176316842
tk4,,,,0.5187302363
ff,,,,0.5184328519
s40,,,,0.5180169402
tablle,I,table,,0.517913477
attavhed,,,,0.517913477
x14,,,,0.5176389552
tix,,,,0.5166299399000001
sythour,,,,0.5166774209
proximty,I,prox,,0.5170700934
b2,,,,0.5170700934
operate,I,operator,,0.5169252617
providing,,,,0.5164907549000001
shortened,,,,0.5161479164
fcb,,,,0.5144136514000001
dgp,,,,0.515967876
risers,,,,0.5160016742
dowels,,,,0.5160016742
closure,,,,0.5156817844
located,,,,0.5149987556
ibag,,,,0.5138593283
hoolder,I,holder,,0.5144647721
hihg,U,high,,0.5136248859
w37,,,,0.5134654623
k313,,,,0.5124794784000001
casing,,,,0.5135221543
barchange,,,,0.5132850834
blast,,,,0.5132203393
wedged,,,,0.5131378588000001
d26035,,,,0.513005457
resolution,,,,0.512677877
samjett,,,,0.5124417414
danfoss,,,,0.5124417414
andreozzi,,,,0.5124417414
shearpin,,,,0.5120847002000001
unloader,,,,0.5119714865
joprge,,,,0.5098085792
fluttering,,,,0.5112081822
mlw,,,,0.5109453771
maximum,,,,0.5107710739
buster,,,,0.5098015173
nipple,,,,0.5106481400999999
ayers,,,,0.5103465957
source,,,,0.5101908854
afraid,,,,0.510194176
yamazen,,,,0.507489424
securing,,,,0.5091280847
diamond,,,,0.5091280847
tennant,,,,0.5087971715
deltoid,,,,0.5087971715
forktruck,,,,0.5088453068
rotational,,,,0.5085804074
chaged,,,,0.508558575
wearing,,,,0.5079195747
quck,,,,0.5081017216
sack,,,,0.5056968225
loadwer,,,,0.5066764079
feel,,,,0.5061709757
bridgeport,,,,0.5059669452000001
uppon,,,,0.5055285135
cd,,,,0.505148413
lingt,I,light,,0.505148413
chunky,,,,0.5037302106
ant,,,,0.5010979359000001
smc,,,,0.5031809803
a76,,,,5.397259048921577e-05
xc,,,,0.5008534836
lining,,,,0.5017675943
0602,,,,5.393233145113106e-05
3z,,,,0.502571389
donaldson,,,,0.5022890144
increment,,,,0.5021817114
polishing,,,,0.5020949303
evaluate,,,,0.5017344728
repreatedly,,,,0.501924638
34bar,,,,0.5017242572999999
tio,,,,0.5002336038
flipped,,,,0.5004596132
qd,,,,0.5006709594
restored,,,,0.5004038312
reprting,,,,0.4993410263000001
electricity,,,,0.5004051826
saves,,,,0.5002587171
covering,,,,0.499612016
drawn,,,,0.49936364759999996
monthly,,,,0.4986849448
swisset,,,,0.4981279357
crack,,,,0.4971602676
backing,,,,0.49704527340000004
adjusments,S,adjust,,0.4964880099
brazed,,,,0.4965641889
inver,I,inverter,,0.4966213514
300504,,,,0.4963118077000001
acctuator,I,actuator,,0.4962240414
donner,,,,0.4956765124000001
deoth,,,,0.49478614130000004
k0c,,,,0.4947986485
activared,,,,0.4940942993
6mm,,,,0.4935355894
orienting,,,,0.493064881
chhip,I,chip,,0.49288468869999996
misaligned,,,,0.4924821015
bise,,,,0.4924821015
shipping,,,,0.4918209497
shelter,,,,0.4917090964
34,,,,0.4916341029
ncu1,,,,0.4915068075
gr,,,,0.4913759
cs1008,,,,0.4906944674
arc1004,,,,0.4906944674
pull,,,,0.4906263759
reyes,,,,0.4899854832
worry,,,,0.4899854832
ajustment,S,adjust,,0.49063029340000003
repeated,,,,0.49033722409999997
002,,,,5.259666461081129e-05
erratically,,,,0.4896460246
throttle,,,,0.4893658572
openning,,,,0.4893098454
performed,,,,0.4894181337
resulting,,,,0.48898498770000004
dock,,,,0.4883714702000001
leveler,,,,0.4883714702000001
loosened,,,,0.4881727579
waste,,,,0.487280757
h33,,,,0.487280757
bencg,,,,0.4869891533
plastic,,,,0.4821422213
cabinets,I,cabinet,,0.4863763339
liquid,,,,0.2475258625
sparking,,,,0.4858411575
entered,,,,0.4850882614
i0035,,,,0.48498297090000003
edns,,,,0.4846926902000001
universal,,,,0.4838113283
confuded,,,,0.4837197514
k0,,,,0.48387873789999997
q0,,,,0.48387873789999997
numerous,,,,0.4836808104
pressures,I,pressure,,0.4835467954
alam,P,alarm,,0.48347725979999995
cuycle,U,cycle,,0.48348019999999997
s21,,,,0.4833391796
warm,,,,0.4826306052
geery,,,,0.481022534
slat,,,,0.48174265450000003
slatband,,,,0.48174265450000003
silcocks,,,,0.4813195113
silcock,,,,0.4813195113
dual,,,,0.4811716949
swapping,S,swap,,0.481119526
carbide,,,,0.480598409
suggesting,,,,0.4803915628
excessively,U,excessive,,0.4803915628
distributor,,,,0.480206225
22a,,,,0.480206225
cb7,,,,0.4798751378
60a,,,,0.47747321460000003
ks6021,,,,0.47875785299999996
resess,,,,0.47875785299999996
list,,,,0.4784985832
amped,,,,0.47861223880000003
fabricate,,,,0.4782659136
transporter,,,,0.4782659136
stuttering,,,,0.4768948918
teflon,,,,0.47832261229999995
topped,,,,0.4781569707
armature,,,,0.47818234740000004
vibratory,,,,0.47818234740000004
pockets,,,,0.4780189561
concentricity,,,,0.477605
pieced,,,,0.477720543
ned,,,,0.47696521880000003
register,,,,0.4762777151
kendrion,,,,0.4753192032
1681,,,,0.4754437661
traversing,,,,0.4754437661
axiz,I,axis,,0.474608831
stand,,,,0.47528295229999995
invertter,I,inverter,,0.47429604159999994
q3,,,,0.4740206024000001
continuity,,,,0.4740206024000001
separating,,,,0.4736952316
bk,,,,0.4735726282
interloc,I,interlock,,0.473518315
r309,,,,0.4725715414
realignment,,,,0.4725700771
amperage,,,,0.47241425060000003
levers,,,,0.4723225861
idle,,,,0.47220286289999996
sits,,,,0.47220286289999996
fall,,,,0.4719141522
gould,,,,0.4713502127000001
35bar,,,,0.47141942859999997
select,,,,0.471327262
436,,,,0.47091360590000003
damgaed,P,broken,,0.4708050398
supplier,,,,0.4693375657
autoturn,,,,0.4693375657
762056,,,,0.47004244479999996
restricting,,,,0.4699689375
completeing,U,completing,,0.46968831689999996
rotaion,,,,0.4694674414
0945,,,,5.0328978700293046e-05
rounded,,,,0.4686131692
ups,,,,0.4681379496
sealers,U,seal,,0.4673561536
transformers,,,,0.4673561536
batteries,,,,0.4686780246
fr6,,,,0.4686780246
readable,,,,0.46781285850000004
q4,,,,0.4677009378
spider,,,,0.46740160210000004
resealed,,,,0.4671146072
reseal,,,,0.4671146072
5mm,,,,0.4665220485
misifiring,,,,0.4666077418
rosemont,,,,0.4664304052
diagnose,,,,0.465770258
050,,,,4.989900224226069e-05
020,,,,4.989900224226069e-05
chutte,I,chute,,0.4648682332
rusting,,,,0.4646401993
processor,,,,0.4646808643
701,,,,0.4646808643
whisker,,,,0.4644682154
raised,,,,0.46424708229999995
packing,,,,0.46424708229999995
h23,,,,0.46274642299999996
honed,,,,0.4637979801
8mm,,,,0.4637727124
balls,I,ball,,0.4637727124
llined,,,,0.4629044261
nachine,I,machine,,0.4628769093
permit,,,,0.4628769093
junction,,,,0.462663345
strip,P,strip,,0.462663345
5m40,,,,0.4625364749
htd,,,,0.4625364749
husing,I,housing,,0.46257125619999995
letting,,,,0.4625804554
elbows,,,,0.46232890369999996
fernco,,,,0.46232890369999996
abd,,,,0.4620572463
ferrules,,,,0.46202450850000004
blockage,,,,0.4618146731
assited,,,,0.4618146731
alram,P,alarm,,0.46147433670000004
cyclinders,I,cylinder,,0.4608401513
sucking,,,,0.4612723435
hang,,,,0.4611986615
corner,,,,0.4611986615
holer,I,holder,,0.4610970835
comes,,,,0.46048985270000004
decking,,,,0.4587953986
theory,,,,0.4595961968
c60,,,,0.4598171003
plumbing,,,,0.4598171003
elements,,,,0.4593329861
racks,,,,0.4593316059000001
180,,,,0.4593316059000001
crew,,,,0.4588991697
1406,,,,0.4585083506
ilegible,,,,0.4585083506
sitting,,,,0.4583469249
t7552,,,,0.45736264200000004
vision,,,,0.45736264200000004
t7551,,,,0.45736264200000004
baske,I,basket,,0.4573750003
acitvated,,,,0.4573750003
ac,,,,0.4570072217
chagred,,,,0.456997218
colin,,,,0.456039914
coveyor,I,conveyor,,0.456165389
ovefilled,,,,0.4561610261
lab,,,,0.4559219182
sort,,,,0.4559219182
ou,,,,0.45565886549999995
75psi,,,,0.45565886549999995
0850,,,,4.883282207142138e-05
condenser,,,,0.4552025193
traveller,,,,0.45461242770000004
significantly,,,,0.4540559501
electronics,,,,0.4540082007
hear,,,,0.4530666574
2rs,,,,0.45257615619999997
kr30c,,,,0.45257615619999997
directional,,,,0.4523165636
paulo,,,,0.4524146762
cb1,,,,0.4520389249
schreader,,,,0.45208119880000003
advances,,,,0.45194793899999997
endmill,,,,0.4516280225
escaping,,,,0.4515322891
backside,,,,0.4515322891
adapted,,,,0.45128751850000004
luis,,,,0.4512115536
vargas,,,,0.4512115536
reach,,,,0.4508791567
page,,,,0.4508791567
al2017,,,,0.44984728869999996
fro,,,,0.45010595719999996
associated,,,,4.823105888858695e-05
selecting,,,,0.4486880375
stalls,,,,0.4488102025
clicking,,,,0.4474019828
radial,,,,0.448063272
crashing,,,,0.4482368049
picker,,,,0.4482368049
diabled,,,,0.6375167695
loads,,,,0.44743037210000003
capped,,,,0.4459770972
ocurring,,,,0.4470290227000001
warrantied,,,,0.4445013337
s2,,,,0.4470106431000001
repaird,S,repair,,0.4468181905
m0,,,,0.446707432
12v,,,,0.44661324189999996
reay,,,,0.4465277586
resetting,S,reset,,0.44637486740000004
ao,,,,0.44631001859999997
prevention,,,,0.4455854904
expansion,,,,0.4452445695
hun,,,,0.44360515869999995
h10,,,,0.4444613308
plc1,I,plc,,0.4438314896
omron,,,,0.4444994264
15gd,,,,0.4444994264
5bar,,,,0.44447745619999995
variaiton,,,,0.4441997136
0019,,,,4.760767549762914e-05
fortin,,,,0.4436937299
actuates,,,,0.44344755469999997
connectionat,I,connection,,0.44344755469999997
observe,,,,0.443424076
swing,,,,0.4428892924
cmpleted,S,complete,,0.4407585471
recycled,,,,0.4426134459
built,,,,0.44249519579999996
220v,,,,0.44249519579999996
ans,,,,0.44216134409999996
gs6,,,,0.44216134409999996
make,,,,0.44195927189999995
directed,,,,0.44166857119999997
previous,,,,0.44141281460000004
0072,,,,4.725036602985185e-05
damged,P,broken,,0.44005676689999995
boston,,,,0.43980622490000004
bascket,I,basket,,0.43980622490000004
steamer,,,,0.4397922003
pn,,,,0.4397052425
jenfab,,,,0.4396243399
filed,,,,0.4385100542
accumlator,I,accumulator,,0.43809998829999997
0007,,,,4.698945713023752e-05
jm,,,,0.4360706857
releard,,,,0.43706431409999996
search,,,,0.436900237
requirement,,,,0.4362766234000001
tabs,,,,0.43686454909999994
reailigned,S,align,,0.4361162128
period,,,,0.4354947931
reinforce,,,,0.43548859549999996
damaging,,,,0.4344787767
detecting,,,,0.43543303829999996
14v,,,,0.4353237877
sinc,,,,0.4352480036
swith,U,switch,,0.4349730746
renewal,,,,0.4349730746
matching,,,,0.43486215899999997
count,I,counter,,0.4348550645000001
doubling,,,,0.4348550645000001
50x,,,,0.4346670533
inconsistent,,,,0.4346670533
imstalled,S,install,,0.4334717503
interruptions,,,,0.4336698043
cs,,,,0.4337242957
charges,S,charge,,0.4333777519
z12,,,,0.4335380637
25000,,,,0.4335380637
peened,,,,0.4335091835
unfortunetely,,,,0.4322019304
cure,,,,0.4322019304
jogged,,,,0.4324885923
fedder,I,feeder,,0.4324885923
controlled,,,,0.4318150897
humming,,,,0.4316716907
hoizontal,,,,0.4321553413000001
torqued,,,,0.43223453799999995
47ft,,,,0.43223453799999995
300507,,,,0.4321463062
dip,,,,0.4317506035
continous,,,,0.43157194130000004
wide,,,,0.43157194130000004
retracting,,,,0.4306419875
pendanr,I,pendant,,0.4301245642
twisted,,,,0.4301245642
706,,,,0.4301245642
602,,,,0.5028262165999999
shifting,U,shift,,0.4288714789
rws,,,,0.428785003
jumper,,,,0.42941576659999997
barloader,,,,0.42941576659999997
obstructing,,,,0.4293006083
happens,,,,0.4293045644
kraus,,,,0.42856046600000003
schutte,,,,0.42856046600000003
ernie,,,,0.42856046600000003
july,,,,0.4282953008
jiggle,,,,0.4280170084
unt,I,unit,,0.4280953628
disassemble,,,,0.4280953628
rivets,,,,0.42783103520000004
big,,,,0.427396809
aslo,,,,0.4269130332
burst,,,,0.4268330017
connectin,I,connection,,0.4268330017
bubble,,,,0.4268330017
m17,,,,0.42677640590000004
straightener,,,,0.4256358946
nno,,,,0.4256358946
h27,,,,0.426342686
flanges,I,flange,,0.4258297345000001
scared,,,,0.4245846857
readings,,,,0.4245472871
sppindle,I,spindle,not sure if sp = spindle for sure,0.425168926
bio,,,,0.42458892530000003
trips,,,,0.4240421551
platforms,,,,0.4242063754
falsley,,,,0.4240977069
toot,I,tool,,0.4240977069
lubricate,,,,0.4240392384
patch,,,,0.4235731486
767206,,,,0.42301956960000003
choke,,,,0.4227049266
continuos,,,,0.42241895840000004
103,,,,0.4222511133
morra,,,,0.4212731485
inpo,P,inoperable,,0.420865352
reloctaed,,,,0.4206442123
easier,,,,0.4206442123
collided,,,,0.42040292009999997
cavitating,,,,0.4198475299
diameter,,,,0.4198475299
oring,,,,0.420316284
marine,,,,0.4166958346
deco,,,,0.4201285333
110,,,,0.4195679757
vac,,,,0.4195679757
posts,,,,0.41942261869999997
snapped,,,,0.4189915682
loosa,P,loose,,0.4189915682
internally,,,,0.4187021152000001
d90,,,,0.4186837839
1700rpm,,,,0.4186837839
3450,,,,0.4186837839
infinite,,,,0.4181151508
retensioned,S,tension,,0.4183936006
technologies,,,,0.41790679140000003
forced,,,,0.4182853222
oversize,,,,0.4169056849
valving,,,,0.415959994
colet,I,collet,,0.4164970631
opposing,,,,0.41593768200000003
confriming,,,,0.4158280893
blocks,U,block,,0.41576309780000004
fit,,,,0.41576309780000004
76,,,,0.4157487526
bilge,,,,0.4152667626
gra,,,,0.4152667626
360gph,,,,0.4152667626
rule,,,,0.4152667626
edit,,,,0.41490500259999996
newe,U,new,,0.41317387310000003
blue,,,,0.41422565759999996
thopught,,,,0.4143037285
friday,,,,0.4143037285
fabricating,,,,0.4142137686
leads,I,lead,,0.413883949
supplied,,,,0.4139451526
kick,,,,0.4138497275
chihp,I,chip,,0.4138497275
dow,,,,0.41358907659999994
repositioned,,,,0.41358907659999994
knows,,,,0.4134444117
bridge,,,,0.4135091372
item,,,,0.4135091372
housings,I,housing,,0.4135159926
impellers,,,,0.4135159926
ties,,,,0.4130793698
locker,,,,0.41284360439999995
recepticles,,,,0.41280953130000003
ll,,,,0.41212336829999996
rebulit,S,rebuild,,0.41212336829999996
40psi,,,,0.41248114979999995
100psi,,,,0.41248114979999995
mocro,,,,0.4120510147
detections,U,detection,,0.41205444880000003
vary,,,,0.4109392609000001
adj,,,,0.41147936820000003
issiue,,,,0.41147936820000003
yellow,,,,0.4111510744
atachment,I,attachment,,0.4106662108
reapirs,,,,0.4106662108
pending,,,,0.4106662108
60cycle,,,,0.410031795
a75,,,,0.410031795
rebuilding,S,rebuild,,0.4095922725
trasport,U,transport,,0.4097527520000001
ord142,,,,0.4097527520000001
storage,,,,0.4094151637
gets,,,,0.4090649879
led,,,,0.4079672649
want,,,,0.4085307607
280,,,,0.4082320327
573,,,,0.4082320327
h1,,,,0.4082320327
aluminum,,,,0.4077997705
positional,,,,0.4076190577
rexroth,,,,0.40736653759999997
waer,I,water,,0.4071267762
jan,,,,0.4072304134000001
h5,,,,0.4072304134000001
barrel,,,,0.4063014208
queue,,,,0.4059002614
assigned,,,,0.4055382401
2x3,,,,0.4052273047
uni,I,unit,,0.4051528969
germano,,,,0.4051528969
rating,,,,0.40511040299999995
0a,,,,0.40511040299999995
botom,,,,0.4044498618
checking,S,check,,0.40445469799999995
mechanicals,,,,0.40445469799999995
operatot,I,operator,,0.40410751170000003
draws,,,,0.4040659136
hg,,,,0.4040659136
taps,,,,0.4036537455
i3,,,,0.4033681315
velocity,,,,0.4034717233
gain,,,,0.4034717233
900,,,,0.4034717233
1200,,,,0.4034717233
220,,,,0.4028471307
brusjing,,,,0.4028471307
a12,,,,0.4028400568
300607,,,,0.4028400568
roughly,,,,0.40269741740000004
misalignment,,,,0.40269741740000004
reconfigured,,,,0.4018154129
menu,,,,0.401690716
reverting,,,,0.401690716
sanded,,,,0.4017028575
separators,,,,0.4013236928
tensioner,,,,0.4015789652
legth,,,,0.4015789652
undersized,,,,0.4014483935
spins,,,,0.4013139935
gave,,,,0.4010274422
moment,,,,0.4010274422
aha,,,,0.4010274422
meeting,,,,0.4008315319
3a,,,,0.40035770049999997
inline,,,,0.40035770049999997
coiltwice,I,coil,,0.40035770049999997
sensore,I,sensor,,0.400533374
disable,,,,0.400533374
pinched,,,,0.39983885280000003
5th,,,,0.40025431009999995
reaired,,,,4.285351056585691e-05
dull,,,,0.3991536229
collars,,,,0.39904885149999997
beaing,I,bearing,,0.3986398749
slippery,,,,0.3986170172
tread,,,,0.3986170172
traction,,,,0.3986170172
consitantly,,,,0.3984340699
runk,,,,0.3982888891
leveled,,,,0.3982109269
chevalier,,,,0.3982109269
locations,,,,0.39804916170000004
channels,I,channel,,0.39804916170000004
various,,,,0.39804916170000004
478,,,,0.3970916616
125,,,,0.3970916616
reteach,,,,0.39663599899999996
affecting,,,,0.39643968960000003
energy,,,,0.39643968960000003
reinstall,S,install,,0.39643968960000003
t105,,,,0.3959654491
fitings,I,fitting,,0.3957454915
strainer,,,,0.3957454915
shuting,,,,0.39575999240000004
startion,I,station,,0.39510579840000004
remnants,,,,0.3954856102000001
routine,,,,0.3951994993
oyt,,,,0.3951994993
centrifuge,,,,0.3951994993
activation,,,,0.3945427193
touchint,,,,0.3945427193
record,,,,0.3943212761
finds,,,,0.3943212761
amd,,,,0.393564517
critical,,,,0.39279341009999996
eccentric,,,,0.39279341009999996
till,,,,0.3924548348
prime,,,,0.3924548348
redoped,,,,0.3924548348
presure,I,pressure,,0.3919011946
80bar,,,,0.3919011946
hush,,,,0.3911827667
compression,,,,0.3916359791
needing,S,need,,0.3914060137
spacer,,,,0.3909396738000001
flooding,,,,0.39124360659999996
joe,,,,0.39113564689999997
1x,,,,0.3907197559
refference,,,,0.3907197559
flushing,,,,0.3905051482
emerson,,,,0.3884300120000001
frequncy,,,,0.3884300120000001
overheated,,,,0.3884300120000001
threader,,,,0.39023800909999995
jpg,,,,0.38994702880000004
smashing,,,,0.3895784187
kept,,,,0.3895784187
rework,,,,0.3895141552000001
smooth,,,,0.3895141552000001
knee,,,,0.3893477999
gli,,,,0.3894298727
cove,,,,0.38913080780000003
shorter,,,,0.3879615985
rach,,,,0.38783137659999994
version,,,,0.38759264979999997
print,,,,0.38759264979999997
sta,,,,0.3875351754
attahed,,,,0.38707090520000004
rm225,,,,0.38707090520000004
rm221,,,,0.38707090520000004
brand,,,,0.3859230237
andded,S,add,,0.38586530939999997
riser,,,,0.38586530939999997
morning,,,,0.3855457761
delays,,,,0.3852401071
backwords,,,,0.38496253939999997
trace,,,,0.3844631093
pickups,,,,0.3844631093
successfully,,,,0.3839981139
nstr,,,,0.3839981139
lyo,,,,0.3840366172
calls,,,,0.3840366172
cb22,,,,0.3832299057
vacuumed,,,,0.3831741768
alleviate,,,,0.38298535899999997
zzn3x,,,,0.38298535899999997
pison,I,piston,,0.3828452785
driven,,,,0.38266677179999997
crushing,,,,0.381940806
address,,,,0.381940806
tell,,,,0.3818660595
don,,,,0.3818660595
airgun,,,,0.3818660595
shortenned,,,,0.381726365
lobster,,,,0.3817357841
dovetail,,,,0.3817357841
stud,,,,0.3817357841
compensate,,,,0.3804959959000001
0530,,,,4.076842018051654e-05
faulse,,,,0.3798395276
sending,,,,0.3798395276
oplev,,,,0.3793216604
points,,,,0.37865887670000004
insulator,,,,0.3792067078
tips,,,,0.378662226
actually,,,,0.378662226
year,,,,0.37796360630000003
powerpack,,,,0.3782290069
f21,,,,0.3779606311
stalling,,,,0.3778665179
locks,,,,0.3775710378
spin,,,,0.3775710378
alignments,,,,0.3750311671
checks,S,check,,0.3750311671
camswitch,,,,0.3750311671
characters,,,,0.37537854159999995
op,,,,0.37537854159999995
shrader,,,,0.3757034321
borken,P,broken,,0.3757034321
adjusing,S,adjust,,0.3757109199
spark,,,,0.3748402468
compressor,,,,0.3755440928
osm,,,,0.3755440928
10v,,,,0.3752669353
founf,,,,0.3751827632
6th,,,,0.37061136009999995
8a,,,,0.374499963
overcome,,,,0.3741544342
body,,,,0.37391342909999997
outlets,,,,0.3717988241
circuits,,,,0.3717988241
connectivity,,,,0.37222830479999997
iniop,P,inoperable,,0.37222830479999997
worcester,,,,0.37222830479999997
