1558,St#11 spindle bearings (rear) assessed bad. Replaced bearings,,,,
1559,Missing and broken bolts on ST#3 flange. Removed and replaced 3 broken bolts; Overtightened !,,,,
1560,St#3 spindle has gap between tool head and spindle face. Replaced spindle,,,,
1561,Manipulator pad on side a crashed and bent. Straightened and replaced damaged and missing fasteners,,,,
1562,Opposed spindle chucking pressure left by itself; Alarm. Replaced over travel sensor,,,,
1563,Jam at Position #5. Cleared; -Operator level,,,,
1564,Install new upper guide sections in loader. Two guides replaced / 3rd piece has not arrived to date,,,,
1565,Spindles shutting down. Drill detector adjustment ?????????,,,,
1566,Spindle move needed for setup. Completed,,,complete,
1567,St#6 tool detection INOP. Replaced tool detection sensor with used spare BK sensor,,,,
1568,Spindles turning on and off without operator activation. Tool detection faulting before touchint tool; Reset detector stroke; -------Operator level,,,,
1569,St#2 bearings worn. Rebuild / Replace,,,,
1570,Iemca will not load in AUTO. Airline to encoder cylinder replaced,lemca,will_not_load_in_auto,,
1571,Side B transport out of alignment. Shimmed cup and homed transport,,,,
1572,Side A turret will not synchronize. Replaced turret home sensor,,,,
1573,Hydraulic leak at Pos #3 clamp jaw set. Removed jaw pison block and replaced seals and rings for both jaws in the set,"hydraulic, position_3, clamp_jaw",leak,"remove, replace","jaw_piston_block, seal, o_ring, clamp_jaw"
1574,Loading Pick and Place sluggish. Adjusted flow control,,,,
1575,Broken connector for part in place recognition. Reapired connector,,,,
1576,"St#10 spindles ""need to be checked"". Replaced relay applicable to one of these spindles; Likely brushing unit","st_10, spindle",check,replace,relay
1577,Spindles shutting down; Next day. Bad 220V coil found; Built replacement from spare parts,,,,
1578,False drill detector faults. Sensor hub was loose; ---Operator Level,,,,
1579,Brush unit motor falling off mounting bracket. Repaired; Operator level,"brush_unit, motor, operator","out_of_adjustment, location, error","repair, train","motor, operator"
1580,Accumulator check requested. Accumulator at 15bar; Charged to 30bar,"accumulator, low_pressure","check, low",charge,"accumulator, low_pressure"
1581,Cross drill tool retaining bolt stripped; 10mm hex head stripped!. Removed damaged 10mm hex head bolt and replaced with new,,,,
1582,Accumulator check requested. Accumulator at 20bar; Charged to 30bar,"accumulator, low_pressure","check, low",charge,"accumulator, low_pressure"
1583,Opposed spindle chucking pressure left by itself; Alarm. Accumulator at 10bar; >Cheaged to 40bar / Should be 50bar but Nitrogen tank is low and topping off at 40bar,"acummulator, nitrogen_tank, tank",low,charge,"acummulator, nitrogen_tank, tank"
1584,Broken gripper wire. Replaced parts flipper sensor and cable,,,,
1585,Control panel retaing collar broken. JPG welded collar on control box,,,,
1586,Chip conveyor jammed. Removed coveyor belt and pulled massive nest of chips; Reinstalled,"chip_conveyor, conveyor",jam,"remove, reinstall, clear","conveyor, belt, chip"
1587,Parts washer pump INOP. Replaced diaphram pump,,,,
1588,Bar loader faults / Feeder chain not moving. Reset tripped breaker inside input module; electrical cabinet,"bar_loader, feeder_chain, breaker","will_not_move, tripped",reset,"breaker, electrical_cabinet"
1589,Tool detection INOP. Replaced PCS100,,,,
1590,Check of St#11 spindle bearings requested. Spindle bearings replaced,,,replace,"spindle_bearing, spindle, bearing"
1591,Chip conveyor jammed. Freed jam and replaced missing screws on drive gear,"chip_conveyor, conveyor, screw","jam, missing","replace, clear","screw, jam"
1592,Repeat circuit breaker tripping. Took two days and multiple wire ringing to locate issue; Found 4 loose connections in web of wiring,,,,
1593,Parts washer not venting steam through exhaust. Replaced broken drive belts on exhaust fan,,,,
1594,NCU1 E Stop fault won't clear. Replaced performance module 6SN1118,,,,
1595,Rotary camswitch faults. Multiple checks and alignments made. Sensors and cables replaced; Turned out to be the encoder on the feed drive shaft,,,,
1596,No hydraulic pressure. Released air bind via check valve; -Operator level,"hydraulic, pressure",zero,"release, need_guy","air_bind, check_valve, valve"
1597,Shear pin sensor INOP. Wired in; Operator Level,,,,
1598,Feed bowl INOP. Replaced blown 7 amp fuse,,,,
1599,Excessive rejects at Station #6. Flow control locknuts loose again; See Feb 01,,,,
1600,Chip conveyor jammed; Binding at deformed chip scraper. Operator removed chip scraper,"chip_conveyor, conveyor",jam,remove,chip_scraper
1601,Broken workholding collet in table. Removed,"collet, workholding_collet, table",broken,remove,collet
1602,Vogel lube faults. Replaced bad fitting,vogel_lube,fault,,
1603,Accumulator check requested. LP was 25bar; > charged to 30bar / HP was 20bar; > charged to 50bar,"accumulator, low_pressure, high_pressure","check, low",charge,"accumulator, low_pressure, high_pressure"
1604,Heat sealer not heating. Loose connection repaired,,,repair,loose_connection
1605,"Smoke from front gear box; Machine will not start. Motor rewound 2X, fuses replaced multiple times, Kevin-Nicholas Electric reduced wiring connection to motor from 9 connections to 3. Only effect on the motor will be no slow start. Motor will be in high speed when starting.",,,,
1606,CNC time cycle at 21.3 seconds. Unplugged CNC connection to controler and rebooted; back to normal time cycle,,,,
1607,Play in saw head causing early saw change. Saw head attachment swapped with spare; Unit removed rebuilt and stored,"saw_head, saw","out_of_adjustment, timing",swap,"saw_head_attachment, saw"
1608,Excess rejects at station #6. Flow control locknuts loose again; See Feb 01 and Feb 16,,,,
1609,Station one overtime faults. Adjusted 'shuttle left' sensor,,,,
1610,Silcock leaks at rear of washer; valves ordered. Silcocks replaced,,,,
1611,Spindles will not turn on. Found a few spindle bleeder valves not fully closed..............Operator Level,,,,
1612,Chip conveyor scraper damaged. Scraper shape was altered by an operator; Used press to reform the scraper,"chip_conveyor, chip_scraper",broken,reform,scraper
1613,Accumulator check requested. Both OK,accumulator,check ,no_problem_detected,accumulator
1614,Accumulator check requested. Both OK,accumulator,check ,no_problem_detected,accumulator
1615,Accumulator check requested. Found over charged and reduced bar pressure,accumulator,"check, high",reduce,pressure
1616,Bar change overtime faults. Replaced high speed counter; No issues reported after,"bar_change, bar",o/t_fault,replace,high_speed_counter
1617,Cutoff Unit motor overheating. Replaced motor and gearbox with spare set; Will assess motor and gearbox condition and repair or replace,,,,
1618,Indexing slow; clutch adjustment requested. Clutch rebuilt / Stop safety solenoid replaced,,,,
1619,Loader shuttle stuck when extended. Flow control closed,,,,
1620,Accumulator check requested. Found OK at 30bar,accumulator,check ,no_problem_detected,
1621,Hydraulic motor overload faults. Confirmed leg amperage; OK Machine ran all shift with no fault,"hydraulic, motor","fault, overload",no_problem_detected,amp
1622,Coolant contactor overload fault / Mag filter motor tripping breaker. Bypassed motor; new motor ordered,,,,
1623,Hydraulic motor contactor fault. Reset tripped breaker; No issue reported during 2nd shift,"hydraulic, motor, contactor",fault,"reset, no_problem_detected",breaker
1624,Saw motor overheating. Replaced GRM on motor,"saw, motor",hot,replace,"grm, motor"
1625,Machine will not boot start. Replaced CPU and traced bad output module that was replaced,,,,
1626,ST#2 Tool detection INOP. Range not set correctly; Operator level,"tool_detector, detector",inoperable,,
1627,Brushing unit cycling sporadically. Replaced relay,brush_unit,"out_of_adjustment, timing",replace,relay
1628,Drive Fault 300607 S5 A12 current; Controller at end stop. New Siemens motor installed,,,,
1629,Replace water damage ceiling tile. Completed,,,complete,
1630,Chamfer Station belt broken. Replaced HTD 600 5M40 belt,,,,
1631,Mill head change requested. Swapped with spare head,,,,
1632,Table down prox not being met. Prox cable replaced,"table_down, proximity_cable","out_of_adjustment, location",replace,proximity_cable
1633,Iemca waylube suction hose has a hole. Hose replaced,,,replace,hose
1634,Aim room #3 / Offload pick and place randomly fails to pick up parts. Added oil to 2nd stop finger cylinder,,,,
1635,Motor shaft broken. Replaced motor with spare,,,,
1636,Broken ejector air line. Replaced,,,replace,
1637,Alarm #16; Low water in Disti steamer. Water added after cooling,,,,
1638,Tool detector 'bounces'. Replaced PCS-100 sensor with NEW,,,,
1639,Saw is hitting the clamp bushing housing. Replaced bent/damaged boltes holding stock clamp in place; Operators banging bars into it!,"saw, bolt, operator","over_travel, broken","replace, train","bolt, operator"
1640,Random Vogel system faults. Replaced Vogel lube unit,,,,
1641,Broken bar feeder chain. Repaired,"bar_feeder, chain, bar",broken,repair,"bar_feeder, chain, bar"
1642,"Check, Charge, Tag acumulators. Charged to 50bar","accumulator, high_pressure","check, charge, tag, low",charge,"accumulator, high_pressure"
1643,Wringer down; Cracks found in balanced assembly. New balanced assembly purchased from Prab. Made for heavy turnings. Bearings replaced also !!,,,,
1644,Please check motor; making noise. No issue with motor or spindle; Lead left milling head loose,,,,
1645,Hydraulic motor overload. Pump motor seized; Replaced with new purchased from JET,"hydraulic, motor, pump","overload, seize",replace,"pump, motor"
1646,Vogel lube faults. Replaced Vogel unit,vogel_lube,fault,replace,"vogel_unit, vogel"
1647,Drill detector INOP. Replaced sensor head / Cable was damaged by chips,"drill_detector, drill, detector",inoperable,,
1648,Accumulator check requested; Loss of Sumo tool holders. Accumulators ok; NO HYDRAULIC FLUID IN POWER PACK!,"acummulator, tool_holder, power_pack","check, lost, no_fluid",no_problem_detected,accumulator
1649,"Side A turret needs to be cleaned. Removed, cleaned, and aligned",,,,
1650,"Cheack, Charge, Tag Accumulators. Charged to 50bar","accumulator, high_pressure","check, charge, tag, low",charge,"accumulator, high_pressure"
1651,Iemca flag cable is broken. Cable replaced,,,replace,cable
1652,Motor squeal when started. Caused by low air pressure in pneumatic shock absorber; Inflated to 45bar,"motor, air_pressure, pressure, shock_absorber","noise, low",charge,air_pressure
1653,Cooling unit faults from loose fan. Disassembled cleaned and reset,,,,
1654,Cooling unit faults from loose fan. Running and cycling ok,,,,
1655,Coolant pump motor hot; Smoking. Replaced motor cooling fan,,,,
1656,St#9 spindle bearings worn. Swapped 20/80 spindle from H2,,,,
1657,Tool clamp screw stripped at CNC unit. Removed and replaced damaged HSK clamp,,,,
1658,Parts being damaged at offload packing table. Raised conveyor to table height; OK,offload_packing_table,broken,adjust,conveyor
1659,Offload automation INOP. Gripper cylinder not opening completely and failing to make sensor; Adjusted,,,,
1660,Swap recitfier and capacitor from T97 and put in T98. Made swap but T98 is still offline,,,,
1661,No Power to machine. 15A fuse replaced; Blown again,machine,no_power,,
1662,Loos e wire in pendant suspected. 6 hours to diagnose; bad relay found and replaced,,,,
1663,Contactor Overload Faults. Breaker reset,,,,
1664,Par jam at station #1. Cleared,,,clear,
1665,Parts not loading correctly station 1A. Aligned St#1,,,,
1666,Table indexing on its own / Spindles not turning ON. Traced issue to a broken wire in electrical cabinet,"table, spindle, wire","auto_index, inoperable, broken",no_action_taken,
1667,Infeed vibratory track INOP. Armature mounting screws loose,,,,
1668,St#8 brushing unit motor slipping. Replaced reversing contactor,"st_8, brush_unit, motor",slip,replace,reversing_contactor
1669,Table indexing faults / Table indexed with cover open. No issue found; Tightened down all safety latch sensors; all block loose and missing screws; No issie reported after,table_index,fault,no_problem_detected,
1670,Coolant pump INOP. Pump motor starter replaced,"coolant, pump, coolant_pump",inoperable,,
1671,Chip conveyor jam. Cleared,"chip_conveyor, conveyor",jam,clear,jam
1672,Running with a clip; Feeding. Replaced Stock stop air switch and limit switch,,,,
1673,"Milling saw motor vibraytion and noise. Removed mill head but found no play in bearings, noise in motor, or gear reducer. Cutting blade has worn a groove in the milling arbor. Remounted the milling head and located arbor shims (in Hydro) to relocate blade position on the arbor.","milling_saw, motor, saw",noise,adjust,milling_head
1674,St#2 XD head breaking drills. Replaced XD head,,,,
1675,St#10 tool holder screw stripped. Removed and replaced,,,"remove, replace",
1676,Spindle carrier not always locking. Replaced spindle carrier gears and carrier lock/unlock sensor,,,,
1677,Feed tube extension and bearing burned. replaced extension tube and bearing,,,,
1678,Offload escapement INOP. Flow control adjusted to allow more return sensor time to register,,,,
1679,St#4 spindle bearing reported bad; Hot spindle. Spindle temp is lower than spindles next to it; Swapped with spare 26/80 anyway,,,,
1680,Broken bar feeder chain. Repaired,"bar_feeder, chain, bar",broken,repair,"bar_feeder, chain, bar"
1681,Accumulators check requested. LP at 20bar and charged to 30bar / HP at 30bar and charged to 50bar,"accumulator, low_pressure, high_pressure","check, low",charge,"accumulator, low_pressure, high_pressure"
1682,"Gear change shaft worn. Replaced shaft, gears, and bearings",,,,
1683,Coolant pump INOP. Motor sent to JET for repair; Installed,"coolant, pump, coolant_pump",inoperable,,
1684,St#6 HSK clamping screw stripped. Drilled out damaged screw and replaced whole clamp,,,,
1685,Bar feed faults continued after stock clamp was replaced. Bar feed chain has broken link binding chain; Replaced and reset feed pressure and speed,"bar_feeder, feeder_chain, chain","fault, broken","replace, reset","feeder_chain, chain, feed, pressure, speed"
1686,Bar feed binding between HS amd LS counter. Increased feed pressure / Decreased feed speed,"bar_feeder, bar",bind,"increase, decrease","feed_pressure, feed_speed"
1687,Bar feed chain binding. Will reverse and then bind. Increased feed pressure / Decreased feed speed,"bar_feeder, chain",bind,"increase, decrease","feed_pressure, feed_speed"
1688,Gripper Open alarm. Gripper open sensor cable replaced; short,,,,
1689,Side B door will not lock. Replaced damaged (Slamming door) interlock key,,,,
1690,Parts receiver bent. Tightened loose nut attaching unit to cylinder shaft; EXTREME OPERATOR LEVEL,,,,
1691,Parts offload conveyor torn causing parts to jam. Conveyor belt replaced,"part_offload_conveyor, part","broken, jam",replace,"conveyor, belt"
1692,Chip conveyor jammed. Removed ball of chips that had been dragged under by scraper,"chip_conveyor, conveyor",jam,clear,jam
1693,Side A turret not locking. Tool height incorrect. Tool hitting part when indexed preventing locking,,,,
1694,Parts counter double counting. Replaced relay for counter,,,,
1695,Alert Z axis overtravel. Program adjustment,,,,
1696,No coolant flow; To grind wheel. Coolant release valve sticcking;  Powered valve ON/OFF multiple times to free valve / Base scheduled to be cleaned,,,,
1697,Door lock alarm message. Replaced Side A and Side B interlock keys,,,,
1698,St#4 Tool holder clamp screw cracked; PCM. Removed and replaced,,,"remove, replace",
1699,Drill detector INOP. Replaced drill detector sensor PCS 100,"drill_detector, drill, detector",inoperable,,
1700,Cutoff unit will not fire. Unit cycles it just fails to complete cycle!; Replaced dull saw blade; OPERATOR LEVEL,"cut_off_unit, operator","will_not_fire, error","replace, train","saw_blade, operator"
1701,St# 11 Chatter; Please check bearings. 35/60 bearings replaced,,,,
1702,Bar feeder push dog not making contact with bar; No forward action. Feed pressure turned all the way down (why??); Feed pressure adjusted,"bar_feeder, bar, push_dog, pressure","will_not_move, low",adjust,feed_pressure
1703,Wires exposed on Loader electrical bow. Replaced conduit,,,,
1704,Sp#2 shut OFF; Possible encoder issue?. Activated spindle; No issue ON,,,,
1705,"St#12 ""jumpin in"". Charged accumulator to 30bar; No issues reported after","accumulator, st_12","check, jumping_in",charge,"acummulator, low_pressure"
1706,Accumulator check requested. Flat; Charged to 30bar,accumulator,check ,charge,"acummulator, low_pressure"
1707,Accumulator check requested. 25bar; Charged to 30bar,accumulator,check ,charge,"acummulator, low_pressure"
1708,Bearings check St#9. Bearings OK; Rebuilt,,,,
1709,"Saw unit randomly misfiring. Replaced saw blade, adjusted prox switch, and adjusted bar feed pressure","saw_unit, saw",misfire,"replace, adjust","saw_blade, saw, proximity_switch, switch, bar_feed, pressure"
1710,Alam 300501 HS3 axis error. Drive swap; Cleared,,,,
1711,"Out of round condition. Replaced guide bush spline nut, bearing, and oil seals; Actual issue was guide bushing that was never checked by operator AGAIN!",,,,
1712,Accumulator check requested by Russ. No issue at 30bar; Both LP Accs,accumulator,check,no_problem_detected,
1713,Track #5 will not load in AUTO. Replaced incorrect channel guides #1 and #2 at Track #5; Operator Level,,,,
1714,Side A spindle causing faults and moving roughly. Cycled power to clear alarm; Spindle had crashed and tool misalignment present,,,,
1715,Jam at station 7b. Cleared,,,clear,
1716,Excessive rejects at station 2b. Aligned plug cylinder and adjusted sensor,,,,
1717,Basket align sensor alarm. Cleared alarm and aligned basket,,,,
1718,Accumulator check. No Issue at 28bar!,accumulator,check ,no_problem_detected,
1719,Check bearings at St#3; Vibration. Spindle rebuilt,,,,
1720,Stripped saw clamp screw. Removed and replaced,"saw_clamp, screw, saw",strip,"remove, replace",screw
1721,Wire pulled from connector at chip conveyor. Repaired,"wire, connector, chip_conveyor",missing,repair,wire
1722,Coolant pump INOP. Ground wire broken and touching power connection shorting it out; Reattached to ground,"coolant, pump, coolant_pump",inoperable,,
1723,Failure; Frequncy converter B. Emerson drive overheated; Cleaned heat exchanger and fan on drive,,,,
1724,Filter changes requested. Replaced,,,replace,
1725,St#9 bearings ??. No issue found,,,,
1726,Accumulator check requested; Saw will not cut through bar. Accumulator OK at 25bar (chearged to 30bar); Operator using undersized saw blade,"accumulator, saw, low_pressure","check, will_not_cut, broken, undersized",charge,"accumulator, low_pressure "
1727,Low voltage faults. Power module replaced,,,,
1728,Bar not feeding faults. Replaced bar guide and 3 chain links,bar,"fault, not_feeding_fault",,
1729,Brush unit motor falling off mounting bracket. Removed and replaced broken mounting bolt,"brush_unit, motor, mounting_bolt, bolt","out_of_adjustment, location, broken","remove, replace","mounting_bolt, bolt"
1730,Spindle #8 bearings check requested. No issue found; Both AP and JPM assessed,,,,
1731,Accumulator check requested. LP at 25bar; Charged to 30bar / HP at 45bar; Charged to 50bar; No Issue,"accumulator, low_pressure, high_pressure","check, low",charge,"accumulator, low_pressure, high_pressure"
1732,Turret 1 not going under control. Input / Output cable connections loose on solenoid,,,,
1733,Tool slide 3.2 has excess play. Replaced T3.2 with ready spare slide,,,,
1734,Coolant cleaning alarms; 5X per shift. Replaced low coolant prox sensor,,,,
1735,Broken air line in Iemca. Replaced by Steve,,,,
1736,Part stuck in P/O. Removed for operator; Shave pushed back; Operator Level,,,,
1737,Broken selector switch on CNC controller. Replaced,,,replace,
1738,Cannot clear coolant alarm. Cleaned out lifting pump,,,,
1739,Robo drive fault. Reset alarm condition on Robo drive,,,,
1740,Sloppy dressing results; Oper unable to control. Lowered auto cycle air pressure from 80 PSI to 40 PSI to match other machines in the area.  Adjusted air motor flow controls and reinstalled flow control on solenoid valve.  I also adjusted the actuator for the Return limit switch. It was activating the switch too soon  causing variations in the dwell time.,,,,
1741,Coolant leak. Repaired,coolant,leak,repair,coolant
1742,Swap St#3 motor from 1100 to 1700. Completed,,,complete,
1743,Hydraulic leak; Hose connection for rotator. Replaced hose,"Hydraulic, hose, hose_connection, rotator",leak,replace,hose
1744,Broken bar feeder chain. Repaired,"bar_feeder, chain, bar",broken,repair,"bar_feeder, chain, bar"
1745,Chip conveyor clutch slipping. Replaced discs and B Bearings,"chip_conveyor, conveyor, clutch",slipping,replace,"disc, bearing, b_bearing"
1746,Coolant leak. Placed coolant pump intake into proper position to prevent splash; Operator Level,coolant,leak,,
1747,Jam at St#1. Nest not llined up properly; Replaced stripped screws and tensioned loose screws,,,,
1748,Broken wire at St#6 linear potentiometer. Repaired,,,repair,
1749,Chip conveyor not running; Not jammed. Replaced discs,"chip_conveyor, conveyor",inoperable,replace,disc
1750,Cut off not completing cycle;  Bar feeder limit switch. Cleaned limit switch,cut_off_unit,will_not_cycle,clean,limit_switch
1751,Clutch on chip conveyor slipping. Replaced discs,"clutch, chip_conveyor",slip,replace,disc
1752,Accumulator check requested. Low at 20bar; Charged to 30bar,"accumulator, low_pressure","check, low",charge,"accumulator, low_pressure "
1753,Broken screw in PO attachment. Removed,,,remove,
1754,Falling out of gear. Clutch adjusted (Stock finger loos; tightened ) ????what,,out_of_gear,,
1755,Accumulator check requested. LP too high and adjusted to 30bar / HP too low and charged to 50bar,"accumulator, low_pressure, high_pressure","check, high, low",charge,"accumulator, low_pressure, high_pressure"
1756,Transport platform Side 2 unstable. Replaced missing screw; Operator Level,"transport_platform, side_2, screw, operator","unstable, missing, error","replace, train","screw, operator"
1757,Broken wire behind drill holder / alarms. Removed motor cables from drive; Installed new encoder at Sp#1,,,,
1758,Chip conveyor jam. Removed ball of chips dragged under scraper; Scraper reset,"chip_conveyor, conveyor",jam,"clear, rest","chip, scraper"
1759,Broken bar feeder chain. Repaired,"bar_feeder, chain, bar",broken,repair,"bar_feeder, chain, bar"
1760,St#2 Drill detector INOP. Replaced with new sensor; See same in Feb,"drill_detector, detector, drill, st_2,",inoperable,,
1761,Axis Z1 and X1 not coming under control. Swapped performance modules from Side A and Side B; No alarm,,,,
1762,Front door switch tripping breaker. Needs a new Euchner door interloc; Ordered,,,,
1763,Front door lock key stuck in interlock. Removed damged key and replaced with new key,,,,
1764,Check interlock ready of supply unit alarm. Cycled Robot loader,,,,
1765,Chip conveyor jammed. Removed a buildup of chips from the base of the upright section of the conveyor,"chip_conveyor, conveyor",jam,clear,chip
1766,Access door at air lock scraping floor. Deformed door straightened; OK,"access_door, door, air_lock",scraping_floor,straighten,door
1767,Saw retainer spun on hub. Replaced saw head with rebuilt spare,"saw_retainer, saw",spin_on_hub,replace,"saw_head, saw"
1768,Jammed screw in HSK presetter. Unjameed screw; Operator Level!,,,,
1769,Coolant leak in hose from pump to filter. Replaced coolant hose; OPERATOR LEVEL !!!,,,,
1770,St#2 camera rotator not dropping part. Collet adjustment required,,,,
1771,Pendant falling off machine. Screwed loose screws back in; Operator Level!,,,,
1772,Knoll drum filter unit scraper jammed. Unjam scraper and vacuumed filter drum,,,,
1773,"Leaking turret Side B. Removed turret, cleaned and reinstalled",,,,
1774,St#5 motor fell off. Removed and replaced broken mounting screws; Mounted motor,,,,
1775,Spindle #5 rebuild requested. Replaced with unit on shelf,,,,
1776,Hydraulic leak A side weight relief cylindar. Replaced leaking hydraulic return line; No leak found at weight relief cylindar,"hydraulic, side_a, weight_relief_cylinder",leak,"replace, no_problem_detected","hose, return_line, hydraulic"
1777,Hydraulic leak side A. Replaced hydraulic return hose,"hydraulic, side_a",leak,"replace, no_problem_detected","hydraulic, hose, return_line"
1778,HS2 drive fault. Encoder replaced at Sp#2,,,,
1779,Turret 3 not locking. Side B spindle on limit switch;  Move off limit switch......................,,,,
1780,Coolant pump INOP; No flow. Coolant pump motor contactor stuck OPEN; Freed,,,,
1781,"AIM Room 3 / St#2 rejecting for multiple dimensions Sides A and B. Broken light rod on side B; Replaced / Only resolved ""Thru Hole"" rejects",,,,
1782,Oil skimmer LHE INOP. Replaced with new unit,,,,
1783,Replace / Install guards on grinding wheel spindles. Guards fabricated and installed,,,,
1784,Accumulator check requested. 15bar charged to 30bar,"accumulator, low_pressure","check, low",charge,"accumulator, low_pressure "
1785,Chip conveyor clutch slipping. Broken clutch discs and missing 8mm balls replaced,"chip_conveyor, conveyor, clutch, disc","slip, broken",replace,"clutch_disc, ball, 8mm"
1786,Question marks displaying on pendant; Tony diagnosed as bad Ethernet cable. Replaced bad Ethernet cable,,,,
1787,Chucking cylinder front pressure comes up unallowed; Alarm. Replaced switch S12.2 and charged accumulator,chucking_cylinder_front,high,"replace, charge","switch, accumulator, s12.2"
1788,"Pick Off spindle GS6 coupling NOK. Replaced gear, keys ans main shaft",,,,
1789,Horn NOK. Repaired,,,repair,
1790,Counter INOP. Repaired electrical connectionat cam switch that actuates counter relay,counter,inoperable,,
1791,Drifting into work cycle after cycle stop. Adjusments made to clutch and coil,,,,
1792,"Service Filtermist requested. Cleaned filtermist, replaced gasket and filters",,,,
1793,Inverter piston housing bolts broken. Bolts loosa and snapped; Removed broken bolts and replaced,"inverter_piston_housing, bolt",broken,"remove, replace",bolt
1794,Accumulator check requested; Down for CNC. Fully charged at 30bar; No issue,accumulator,check,no_problem_detected,
1795,Turret not locking. Replaced turret lock sensor,turret,not_locking,,
1796,Slow pump oyt; Check centrifuge return pum. Cleaned fines from pump--Routine,,,,
1797,Broken window on splash guardr. Replaced with plexiglass,,,,
1798,Offload not picking up parts. Cleaned collet actuator,,,,
1799,Bar load NOT READY alarm; machine not ready. Norm turned the loader into AUTO; !!!!,bar_loader,"alarm, not_ready",reset,"bar_loader, auto"
1800,Accumulator check requested. 20bar charged to 30bar,"accumulator, low_pressure","check, low ",charge,"accumulator, low_pressure"
1801,Overload M17 tripped due to brush unit stuck forward. Unit extended sensor not coming ON; Loose sensor cable tightened,"m_17, brush_unit, sensor_cable","stuck_forward, trip, overload, loose",tighten,sensor_cable
1802,Install two drill detector brackets. Installed brackets and sensors,,,,
1803,Broken bar feeder chain. Repaired,"bar_feeder, chain, bar",broken,repair,"bar_feeder, chain, bar"
1804,Maor coolant leak. Main coolant trunk gasket missing; Replaced,,,,
1805,Hyd leak at Iemca quick disconnect fitting. Replaced QD Fitting,"hydraulic, iemca, quick_disconnect, fitting",leak,replace,"qd, fitting"
1806,Chip conveyor jam. Cleared nest of chips drawn under hinge belt,"chip_conveyor, conveyor",jam,clear,jam
1807,Feed overload faults. Swap feed motor per Ernie Kraus at Schutte; Swapped but no change,,,,
1808,St#9 Brush unit motor falling off mounting bracket. Replaced all mounting bolts with new; Operator level!!,"st_9, brush_unit, motor, operator","out_of_adjustment, location, error","train, replace","operator, bolt, mounting_bolt"
1809,"Motor too hot, and collision responded alarms. Collision sensor cable pulled from connection; Replaced / Wshorted connection on power pack repaired for too hot alarm",,,,
1810,HS3 alarm; Spindle shut off. Repaired/Replaced spindles #3 and #5 Motor cables connectors,,,,
1811,Cooling missing or consumed alarm. Replaced coolant level sensor,,,,
1812,Transport/Gripper INOP. Replaced broken cable,,,,
1813,Loose air hose to transport cushion. Replaced fitting; Operator level,,,,
1814,Over travel fault on X axis. Yamazen tech found position location dog on X axis out of position. Machine faulted when unable to find position; Reset dog and grid shift to correct geometry,,,,
1815,Mount shelf behind Hardinge lathe. Completed,,,complete,
1816,. ,no_problem_described,,no_action_taken,
1817,Loader issues. Shuttle assembly loose. 2 of 4 mounting screws stripped; Remounted,loader,issue,,
1818,St#2B overtime faults. Replaced solenoid,,,,
1819,St#2 Not picking up part. Adjusted pick up collet,,,,
1820,Loader vib doesn't stop when feed track is low. Replaced fiber optic sensor,,,,
1821,"Bar pusher faulting in same spot repeatedly. Replaced push dogs, push dog holders, and section of damaged chain","bar_pusher, chain","fault, broken",replace,"push_dog, push_dog_holder, chain"
1822,Spindle Hyd return lines not connected. Connected return lines,"spindle, hydraulic, return_line, hose","loose, disconnected",reconnect,"return_line, hose"
1823,Airline leak. Replaced air line,,,replace,airline
1824,Chip conveyor jammed. Replaced broken clutch discs,"chip_conveyor, conveyor",jam,replace,"clutch, disc"
1825,"Side A turret leaking coolant. Removed, cleaned, reinstalled",,,,
1826,Ruptured airline at main inlet. Repaired airline,,,,
1827,Return brackets and guards. Replaced,,,replace,
1828,No coolant flow; To grind wheel. Sticking valve freed;  New valve from Coax ordered,,,,
1829,Vogel leak at St#3. Replaced fitting; Operator level,,,,
1830,St#12 brush unit needs rebuild; Pulleys wearing out. No issue other than bad belt; Replaced,"brush_unit, belt, st_12, pulley","rebuild, worn, broken",replace,belt
1831,Broken pin in saw head. Long time getting retainer off hun to replace pin,"pin, saw_head, saw",broken,replace,pin
1832,Machine in E Stop mode. Replaced blown fuse,,,,
1833,HP Hyd pump leaking hyd. Replaced leaking pump,"hp, hydraulic, pump",leak,replace,pump
1834,St#6 Vertical mill not rotating. Replaced broken drive shaft; Mill head OK,,,,
1835,Offload automation sometimes not retracting stop pin at end of cycle. Minor adjustment made to slide home sensor,,,,
1836,Collet jammed in spindle housing. Collet not installed correctly......locking screw set into retaining threads of 5C collet. Cleared and new collet installed but drive borrowed for TK2; Repairs completed with Tech assist on 4/15,,,,
1837,Parts not feeding well at station #1. Increased air flow at end of track jet,,,,
1838,Table index OT faults. Cleared chips from table down prox /Replaced prox / Set table speed,"table_index, table","fault, o/t_fault","clear, replace, adjust","chip, proximity, table_speed"
1839,Broken pin on saw head. Replaced entire cutoff unit due to beaing failure in spline drive; wrong pulleys on drive,"pin, saw_head, pulley, saw","broken, incorrect",replace,cut_off_unit
1840,Chip conveyor jam. Cleared,"chip_conveyor, conveyor",jam,clear,"chip_conveyor, conveyor"
1841,Replace missing and broken outlet covers. Completed,,,complete,
1842,Accumulator check requested; Saw unit dropped. Main accumulator flat; Replaced bladder,"accumulator, saw_unit, saw","check, flat, drop",replace,bladder
